,codra,pais,mes,ano,diasem,conexoes,dispositivos
694,1,Portugal,06,2020,seg,1,1
695,1,Portugal,06,2021,sex,1,1
696,1,Portugal,07,2020,seg,1,1
697,1,Portugal,08,2020,qua,1,1
698,1,Portugal,08,2021,dom,1,1
699,1,Portugal,08,2021,sab,1,1
700,1,Portugal,09,2020,dom,4,1
701,1,Portugal,09,2020,qua,3,2
702,1,Portugal,09,2020,sab,2,1
703,1,Portugal,09,2020,seg,1,1
704,1,Portugal,09,2020,ter,2,1
705,1,Portugal,09,2021,dom,2,1
706,1,Portugal,09,2021,qua,2,2
707,1,Portugal,09,2021,sab,1,1
708,1,Portugal,09,2021,seg,3,3
709,1,Portugal,09,2021,sex,4,4
710,1,Portugal,10,2020,dom,3,2
711,1,Portugal,10,2020,qua,2,2
712,1,Portugal,10,2020,sab,1,1
713,1,Portugal,10,2020,ter,4,2
714,1,Portugal,10,2021,dom,2,1
715,1,Portugal,10,2021,qua,10,4
716,1,Portugal,10,2021,qui,2,2
717,1,Portugal,10,2021,sex,4,3
718,1,Portugal,10,2021,ter,2,1
719,1,Portugal,11,2020,dom,1,1
720,1,Portugal,11,2020,qua,3,1
721,1,Portugal,11,2020,sab,2,2
722,1,Portugal,11,2020,seg,3,2
723,1,Portugal,11,2020,sex,22,3
724,1,Portugal,11,2020,ter,2,1
725,1,Portugal,12,2020,qua,2,2
726,1,Portugal,12,2020,qui,2,2
727,1,Portugal,12,2020,seg,4,2
728,1,Romania,01,2021,seg,3,1
729,1,Romania,05,2020,seg,2,1
730,1,Romania,06,2021,dom,2,1
731,1,Romania,09,2020,sex,1,1
732,1,Romania,09,2021,seg,1,1
733,1,Romania,10,2021,qua,1,1
734,1,Russian_Fed,01,2021,qua,2,1
735,1,Russian_Fed,01,2021,qui,7,1
736,1,Russian_Fed,01,2021,ter,4,1
737,1,Russian_Fed,02,2021,qua,1,1
738,1,Russian_Fed,02,2021,qui,1,1
739,1,Russian_Fed,03,2021,dom,4,1
740,1,Russian_Fed,03,2021,qui,1,1
741,1,Russian_Fed,03,2021,sab,1,1
742,1,Russian_Fed,03,2021,sex,1,1
743,1,Russian_Fed,04,2021,qua,1,1
744,1,Russian_Fed,04,2021,sex,1,1
745,1,Russian_Fed,05,2020,sab,1,1
746,1,Russian_Fed,05,2021,qua,1,1
747,1,Russian_Fed,05,2021,qui,3,1
748,1,Russian_Fed,05,2021,sab,3,1
749,1,Russian_Fed,05,2021,seg,2,2
750,1,Russian_Fed,05,2021,sex,4,3
751,1,Russian_Fed,05,2021,ter,2,1
752,1,Russian_Fed,06,2020,sex,1,1
753,1,Russian_Fed,06,2021,qua,1,1
754,1,Russian_Fed,06,2021,qui,1,1
755,1,Russian_Fed,07,2020,qui,2,1
756,1,Russian_Fed,07,2020,sex,1,1
757,1,Russian_Fed,07,2021,qui,3,1
758,1,Russian_Fed,08,2020,seg,1,1
759,1,Russian_Fed,08,2021,dom,1,1
760,1,Russian_Fed,08,2021,qua,1,1
761,1,Russian_Fed,09,2021,dom,2,1
762,1,Russian_Fed,09,2021,qua,1,1
763,1,Russian_Fed,09,2021,sab,2,2
764,1,Russian_Fed,09,2021,sex,1,1
765,1,Russian_Fed,09,2021,ter,4,2
766,1,Russian_Fed,10,2020,ter,1,1
767,1,Russian_Fed,10,2021,dom,2,2
768,1,Russian_Fed,10,2021,qua,4,4
769,1,Russian_Fed,10,2021,qui,4,4
770,1,Russian_Fed,10,2021,sab,5,3
771,1,Russian_Fed,10,2021,seg,3,2
772,1,Russian_Fed,10,2021,sex,3,3
773,1,Russian_Fed,11,2020,qua,1,1
774,1,Russian_Fed,11,2020,qui,1,1
775,1,Russian_Fed,11,2020,seg,1,1
776,1,Russian_Fed,11,2020,ter,1,1
777,1,Russian_Fed,12,2020,qui,2,2
778,1,Russian_Fed,12,2020,sab,1,1
779,1,Russian_Fed,12,2020,ter,9,1
780,1,Serbia,02,2021,sex,3,1
781,1,Serbia,06,2020,seg,1,1
782,1,Singapore,06,2021,ter,3,1
783,1,South_Africa,11,2020,sex,1,1
784,1,Spain,01,2021,dom,1,1
785,1,Spain,01,2021,qua,3,2
786,1,Spain,01,2021,qui,3,2
787,1,Spain,01,2021,sex,9,2
788,1,Spain,01,2021,ter,1,1
789,1,Spain,02,2021,qui,2,1
790,1,Spain,03,2021,seg,1,1
791,1,Spain,04,2021,ter,1,1
792,1,Spain,07,2020,dom,1,1
793,1,Spain,08,2020,qua,1,1
794,1,Spain,08,2021,sab,2,1
795,1,Spain,08,2021,ter,2,1
796,1,Spain,09,2020,sab,1,1
797,1,Spain,09,2021,qua,2,2
798,1,Spain,09,2021,seg,11,2
799,1,Spain,10,2020,qui,1,1
800,1,Spain,10,2020,seg,2,1
801,1,Spain,10,2021,qua,1,1
802,1,Spain,10,2021,ter,1,1
803,1,Spain,11,2020,qui,3,1
804,1,Spain,11,2020,seg,3,2
805,1,Spain,12,2020,qua,1,1
806,1,Spain,12,2020,qui,2,1
807,1,Sweden,01,2021,qua,1,1
808,1,Sweden,07,2020,seg,17,1
809,1,Sweden,09,2021,ter,2,2
810,1,Sweden,10,2020,qua,1,1
811,1,Sweden,12,2020,ter,1,1
812,1,Switzerland,01,2021,qua,1,1
813,1,Switzerland,01,2021,qui,2,1
814,1,Switzerland,01,2021,sex,1,1
815,1,Switzerland,06,2021,dom,3,2
816,1,Switzerland,06,2021,qua,12,2
817,1,Switzerland,06,2021,qui,7,1
818,1,Switzerland,06,2021,sab,12,1
819,1,Switzerland,06,2021,seg,32,1
820,1,Switzerland,06,2021,sex,5,1
821,1,Switzerland,06,2021,ter,2,1
822,1,Switzerland,07,2021,seg,1,1
823,1,Switzerland,08,2021,dom,1,1
824,1,Switzerland,08,2021,qua,2,2
825,1,Switzerland,08,2021,qui,2,1
826,1,Switzerland,09,2020,qua,4,2
827,1,Switzerland,09,2021,qua,1,1
828,1,Switzerland,09,2021,sab,1,1
829,1,Switzerland,10,2020,ter,1,1
830,1,Switzerland,10,2021,sab,1,1
831,1,Switzerland,10,2021,seg,1,1
832,1,Switzerland,11,2020,sab,4,1
833,1,Switzerland,12,2020,seg,2,2
834,1,Switzerland,12,2020,sex,5,2
835,1,Taiwan,05,2021,seg,1,1
836,1,Taiwan,05,2021,ter,2,1
837,1,Taiwan,06,2020,qua,2,1
838,1,Taiwan,07,2020,qui,1,1
839,1,Taiwan,07,2020,sex,2,1
840,1,Taiwan,09,2020,dom,1,1
841,1,Turkey,04,2021,ter,3,1
842,1,Turkey,08,2020,sab,1,1
843,1,Turkey,10,2020,dom,4,1
844,1,Turkey,11,2020,qua,2,1
845,1,USA,01,2021,dom,3,3
846,1,USA,01,2021,qua,15,4
847,1,USA,01,2021,qui,13,7
848,1,USA,01,2021,sab,4,3
849,1,USA,01,2021,seg,1,1
850,1,USA,01,2021,sex,5,4
851,1,USA,01,2021,ter,11,4
852,1,USA,02,2021,dom,2,1
853,1,USA,02,2021,qua,5,3
854,1,USA,02,2021,qui,14,6
855,1,USA,02,2021,sab,3,2
856,1,USA,02,2021,seg,13,3
857,1,USA,02,2021,sex,16,3
858,1,USA,02,2021,ter,13,1
859,1,USA,03,2021,qua,5,3
860,1,USA,03,2021,qui,2,2
861,1,USA,03,2021,sab,24,4
862,1,USA,03,2021,seg,2,1
863,1,USA,03,2021,sex,2,2
864,1,USA,03,2021,ter,4,2
865,1,USA,04,2021,dom,2,1
866,1,USA,04,2021,qua,11,2
867,1,USA,04,2021,qui,9,4
868,1,USA,04,2021,seg,11,1
869,1,USA,04,2021,sex,20,2
870,1,USA,04,2021,ter,2,2
871,1,USA,05,2020,qui,1,1
872,1,USA,05,2020,ter,2,1
873,1,USA,05,2021,qui,5,3
874,1,USA,05,2021,sab,1,1
875,1,USA,05,2021,seg,1,1
876,1,USA,05,2021,sex,6,4
877,1,USA,05,2021,ter,1,1
878,1,USA,06,2020,dom,1,1
879,1,USA,06,2020,qua,2,1
880,1,USA,06,2020,qui,2,2
881,1,USA,06,2020,sex,1,1
882,1,USA,06,2021,qua,6,3
883,1,USA,06,2021,qui,17,6
884,1,USA,06,2021,sab,2,2
885,1,USA,06,2021,seg,6,3
886,1,USA,06,2021,sex,12,5
887,1,USA,06,2021,ter,16,3
888,1,USA,07,2020,qua,1,1
889,1,USA,07,2020,qui,3,3
890,1,USA,07,2020,sab,2,2
891,1,USA,07,2020,seg,3,1
892,1,USA,07,2020,sex,1,1
893,1,USA,07,2020,ter,2,2
894,1,USA,07,2021,qui,8,2
895,1,USA,07,2021,sab,3,3
896,1,USA,07,2021,sex,2,2
897,1,USA,07,2021,ter,3,2
898,1,USA,08,2020,qua,1,1
899,1,USA,08,2020,sab,1,1
900,1,USA,08,2020,seg,3,2
901,1,USA,08,2020,sex,5,4
902,1,USA,08,2021,qua,3,1
903,1,USA,08,2021,qui,1,1
904,1,USA,08,2021,seg,3,3
905,1,USA,08,2021,sex,26,1
906,1,USA,08,2021,ter,12,3
907,1,USA,09,2020,qua,4,4
908,1,USA,09,2020,qui,8,5
909,1,USA,09,2020,seg,5,3
910,1,USA,09,2020,sex,1,1
911,1,USA,09,2021,dom,1,1
912,1,USA,09,2021,qua,9,6
913,1,USA,09,2021,qui,11,5
914,1,USA,09,2021,sab,2,2
915,1,USA,09,2021,seg,9,4
916,1,USA,09,2021,sex,3,3
917,1,USA,09,2021,ter,16,6
918,1,USA,10,2020,qua,14,8
919,1,USA,10,2020,qui,6,6
920,1,USA,10,2020,sab,3,2
921,1,USA,10,2020,seg,49,3
922,1,USA,10,2020,sex,25,8
923,1,USA,10,2020,ter,32,6
924,1,USA,10,2021,dom,2,1
925,1,USA,10,2021,qua,7,5
926,1,USA,10,2021,sab,3,3
927,1,USA,10,2021,seg,16,5
928,1,USA,10,2021,sex,27,6
929,1,USA,10,2021,ter,9,2
930,1,USA,11,2020,dom,3,1
931,1,USA,11,2020,qua,6,3
932,1,USA,11,2020,qui,13,7
933,1,USA,11,2020,sab,5,4
934,1,USA,11,2020,seg,36,9
935,1,USA,11,2020,sex,20,12
936,1,USA,11,2020,ter,4,1
937,1,USA,12,2020,qua,23,6
938,1,USA,12,2020,qui,2,1
939,1,USA,12,2020,sab,1,1
940,1,USA,12,2020,seg,10,5
941,1,USA,12,2020,sex,5,5
942,1,USA,12,2020,ter,26,4
943,1,Ukraine,01,2021,sex,7,1
944,1,Ukraine,07,2020,qua,1,1
945,1,Ukraine,09,2021,qui,2,1
946,1,Ukraine,12,2020,sab,1,1
947,1,Unit_Kingd,01,2021,seg,1,1
948,1,Unit_Kingd,01,2021,sex,7,3
949,1,Unit_Kingd,01,2021,ter,1,1
950,1,Unit_Kingd,02,2021,qua,2,1
951,1,Unit_Kingd,02,2021,seg,8,3
952,1,Unit_Kingd,02,2021,sex,5,2
953,1,Unit_Kingd,02,2021,ter,1,1
954,1,Unit_Kingd,03,2021,dom,2,1
955,1,Unit_Kingd,03,2021,qua,1,1
956,1,Unit_Kingd,03,2021,sex,1,1
957,1,Unit_Kingd,04,2021,qua,1,1
958,1,Unit_Kingd,04,2021,ter,1,1
959,1,Unit_Kingd,05,2020,sab,3,1
960,1,Unit_Kingd,05,2021,ter,5,4
961,1,Unit_Kingd,06,2020,ter,1,1
962,1,Unit_Kingd,06,2021,dom,2,2
963,1,Unit_Kingd,06,2021,qua,7,4
964,1,Unit_Kingd,06,2021,qui,2,1
965,1,Unit_Kingd,06,2021,sab,1,1
966,1,Unit_Kingd,06,2021,seg,9,3
967,1,Unit_Kingd,06,2021,sex,5,1
968,1,Unit_Kingd,06,2021,ter,3,2
969,1,Unit_Kingd,07,2020,dom,1,1
970,1,Unit_Kingd,07,2020,sab,1,1
971,1,Unit_Kingd,07,2020,seg,1,1
972,1,Unit_Kingd,07,2021,sex,5,1
973,1,Unit_Kingd,08,2020,seg,1,1
974,1,Unit_Kingd,08,2021,qua,10,1
975,1,Unit_Kingd,08,2021,qui,5,1
976,1,Unit_Kingd,09,2020,qua,1,1
977,1,Unit_Kingd,09,2020,qui,4,1
978,1,Unit_Kingd,09,2020,sab,1,1
979,1,Unit_Kingd,09,2020,sex,1,1
980,1,Unit_Kingd,09,2020,ter,3,2
981,1,Unit_Kingd,09,2021,qui,1,1
982,1,Unit_Kingd,09,2021,sex,8,1
983,1,Unit_Kingd,10,2020,dom,4,2
984,1,Unit_Kingd,10,2020,qui,1,1
985,1,Unit_Kingd,10,2020,seg,1,1
986,1,Unit_Kingd,10,2020,sex,5,4
987,1,Unit_Kingd,11,2020,sab,6,1
988,1,Unit_Kingd,11,2020,sex,2,1
989,1,Unit_Kingd,12,2020,dom,1,1
990,1,Unit_Kingd,12,2020,qua,1,1
991,1,Unit_Kingd,12,2020,sex,1,1
992,1,Unit_Kingd,12,2020,ter,1,1
993,1,United_Arab_Emirates,05,2021,qui,3,1
994,1,United_Arab_Emirates,10,2020,qui,2,1
995,1,Uruguay,01,2021,ter,1,1
996,1,Uruguay,06,2021,ter,1,1
997,1,Uruguay,08,2020,seg,1,1
998,1,Uruguay,09,2021,seg,1,1
999,1,Uruguay,10,2020,qui,1,1
1000,1,Uruguay,10,2020,sex,1,1
1001,1,Uruguay,10,2021,dom,1,1
1002,2,Algeria,03,2021,qua,2,1
1003,2,Algeria,03,2021,ter,1,1
1004,2,Andorra,01,2021,dom,12,1
1005,2,Angola,01,2021,dom,3,2
1006,2,Angola,01,2021,qua,1,1
1007,2,Angola,01,2021,qui,1,1
1008,2,Angola,01,2021,seg,1,1
1009,2,Angola,01,2021,sex,2,2
1010,2,Angola,02,2021,dom,1,1
1011,2,Angola,02,2021,qua,1,1
1012,2,Angola,02,2021,qui,2,1
1013,2,Angola,03,2021,dom,1,1
1014,2,Angola,03,2021,qui,1,1
1015,2,Angola,03,2021,sab,5,1
1016,2,Angola,03,2021,sex,4,1
1017,2,Angola,04,2021,seg,5,1
1018,2,Angola,04,2021,sex,4,2
1019,2,Angola,05,2020,dom,14,2
1020,2,Angola,05,2020,qua,3,1
1021,2,Angola,05,2020,qui,4,2
1022,2,Angola,05,2020,sab,13,5
1023,2,Angola,05,2020,seg,9,1
1024,2,Angola,05,2020,sex,2,1
1025,2,Angola,05,2021,dom,12,1
1026,2,Angola,05,2021,qui,6,3
1027,2,Angola,05,2021,sab,11,4
1028,2,Angola,05,2021,seg,84,4
1029,2,Angola,05,2021,sex,6,2
1030,2,Angola,05,2021,ter,1,1
1031,2,Angola,06,2020,qua,1,1
1032,2,Angola,06,2020,sex,1,1
1033,2,Angola,06,2020,ter,1,1
1034,2,Angola,06,2021,qua,13,1
1035,2,Angola,06,2021,qui,12,3
1036,2,Angola,06,2021,sab,25,4
1037,2,Angola,06,2021,seg,4,1
1038,2,Angola,06,2021,sex,7,2
1039,2,Angola,06,2021,ter,19,2
1040,2,Angola,07,2020,dom,6,1
1041,2,Angola,07,2020,qui,2,1
1042,2,Angola,07,2020,sab,2,1
1043,2,Angola,07,2020,sex,13,5
1044,2,Angola,07,2021,qua,1,1
1045,2,Angola,07,2021,qui,1,1
1046,2,Angola,08,2020,dom,3,1
1047,2,Angola,08,2020,sab,4,1
1048,2,Angola,08,2020,seg,9,1
1049,2,Angola,08,2020,ter,18,1
1050,2,Angola,08,2021,qua,1,1
1051,2,Angola,08,2021,sab,2,1
1052,2,Angola,08,2021,sex,4,3
1053,2,Angola,09,2020,dom,6,1
1054,2,Angola,09,2020,sex,2,1
1055,2,Angola,09,2020,ter,11,1
1056,2,Angola,09,2021,dom,2,1
1057,2,Angola,09,2021,qua,3,1
1058,2,Angola,09,2021,qui,3,2
1059,2,Angola,09,2021,seg,2,2
1060,2,Angola,09,2021,sex,1,1
1061,2,Angola,09,2021,ter,4,3
1062,2,Angola,10,2020,dom,1,1
1063,2,Angola,10,2020,qua,1,1
1064,2,Angola,10,2020,sex,3,1
1065,2,Angola,10,2021,seg,1,1
1066,2,Angola,10,2021,sex,1,1
1067,2,Angola,11,2020,sex,2,2
1068,2,Angola,12,2020,seg,2,1
1069,2,Angola,12,2020,sex,2,1
1070,2,Argentina,01,2021,dom,107,29
1071,2,Argentina,01,2021,qua,38,20
1072,2,Argentina,01,2021,qui,55,20
1073,2,Argentina,01,2021,sab,116,35
1074,2,Argentina,01,2021,seg,58,22
1075,2,Argentina,01,2021,sex,84,33
1076,2,Argentina,01,2021,ter,57,18
1077,2,Argentina,02,2021,dom,22,11
1078,2,Argentina,02,2021,qua,14,11
1079,2,Argentina,02,2021,qui,38,17
1080,2,Argentina,02,2021,sab,40,18
1081,2,Argentina,02,2021,seg,39,20
1082,2,Argentina,02,2021,sex,48,22
1083,2,Argentina,02,2021,ter,21,12
1084,2,Argentina,03,2021,dom,28,9
1085,2,Argentina,03,2021,qua,30,14
1086,2,Argentina,03,2021,qui,23,8
1087,2,Argentina,03,2021,sab,14,7
1088,2,Argentina,03,2021,seg,27,17
1089,2,Argentina,03,2021,sex,50,18
1090,2,Argentina,03,2021,ter,26,13
1091,2,Argentina,04,2021,dom,2,1
1092,2,Argentina,04,2021,qua,3,2
1093,2,Argentina,04,2021,qui,6,5
1094,2,Argentina,04,2021,sab,5,1
1095,2,Argentina,04,2021,seg,1,1
1096,2,Argentina,04,2021,sex,12,3
1097,2,Argentina,04,2021,ter,1,1
1098,2,Argentina,05,2020,qua,1,1
1099,2,Argentina,05,2020,qui,2,1
1100,2,Argentina,05,2020,sab,1,1
1101,2,Argentina,05,2020,sex,1,1
1102,2,Argentina,05,2020,ter,3,2
1103,2,Argentina,05,2021,dom,12,2
1104,2,Argentina,05,2021,qua,3,1
1105,2,Argentina,05,2021,sab,1,1
1106,2,Argentina,05,2021,sex,7,5
1107,2,Argentina,05,2021,ter,2,2
1108,2,Argentina,06,2020,qua,3,2
1109,2,Argentina,06,2020,qui,11,2
1110,2,Argentina,06,2020,sab,7,3
1111,2,Argentina,06,2020,seg,5,2
1112,2,Argentina,06,2020,sex,6,3
1113,2,Argentina,06,2020,ter,9,3
1114,2,Argentina,06,2021,dom,8,2
1115,2,Argentina,06,2021,qua,10,7
1116,2,Argentina,06,2021,qui,15,9
1117,2,Argentina,06,2021,sab,5,4
1118,2,Argentina,06,2021,seg,10,6
1119,2,Argentina,06,2021,sex,12,3
1120,2,Argentina,06,2021,ter,10,5
1121,2,Argentina,07,2020,dom,3,2
1122,2,Argentina,07,2020,qua,8,3
1123,2,Argentina,07,2020,qui,14,2
1124,2,Argentina,07,2020,sab,1,1
1125,2,Argentina,07,2020,seg,2,2
1126,2,Argentina,07,2020,sex,2,2
1127,2,Argentina,07,2021,dom,2,2
1128,2,Argentina,07,2021,qua,3,2
1129,2,Argentina,07,2021,qui,10,3
1130,2,Argentina,07,2021,sab,1,1
1131,2,Argentina,07,2021,seg,3,1
1132,2,Argentina,07,2021,sex,12,7
1133,2,Argentina,07,2021,ter,5,3
1134,2,Argentina,08,2020,dom,1,1
1135,2,Argentina,08,2020,qua,1,1
1136,2,Argentina,08,2020,qui,5,4
1137,2,Argentina,08,2020,sab,3,3
1138,2,Argentina,08,2020,seg,3,3
1139,2,Argentina,08,2020,ter,5,2
1140,2,Argentina,08,2021,dom,4,4
1141,2,Argentina,08,2021,qua,2,2
1142,2,Argentina,08,2021,qui,8,2
1143,2,Argentina,08,2021,sab,8,4
1144,2,Argentina,08,2021,seg,22,7
1145,2,Argentina,08,2021,sex,6,5
1146,2,Argentina,08,2021,ter,7,5
1147,2,Argentina,09,2020,dom,24,4
1148,2,Argentina,09,2020,qua,29,3
1149,2,Argentina,09,2020,qui,14,3
1150,2,Argentina,09,2020,sab,6,2
1151,2,Argentina,09,2020,seg,11,1
1152,2,Argentina,09,2020,sex,8,5
1153,2,Argentina,09,2020,ter,1,1
1154,2,Argentina,09,2021,dom,1,1
1155,2,Argentina,09,2021,qua,6,4
1156,2,Argentina,09,2021,qui,22,11
1157,2,Argentina,09,2021,sab,5,3
1158,2,Argentina,09,2021,seg,14,6
1159,2,Argentina,09,2021,sex,26,11
1160,2,Argentina,09,2021,ter,9,6
1161,2,Argentina,10,2020,dom,90,8
1162,2,Argentina,10,2020,qua,53,11
1163,2,Argentina,10,2020,qui,33,10
1164,2,Argentina,10,2020,sab,85,8
1165,2,Argentina,10,2020,seg,58,10
1166,2,Argentina,10,2020,sex,57,11
1167,2,Argentina,10,2020,ter,43,4
1168,2,Argentina,10,2021,dom,53,14
1169,2,Argentina,10,2021,qua,64,16
1170,2,Argentina,10,2021,qui,47,10
1171,2,Argentina,10,2021,sab,16,6
1172,2,Argentina,10,2021,seg,64,18
1173,2,Argentina,10,2021,sex,33,9
1174,2,Argentina,10,2021,ter,44,14
1175,2,Argentina,11,2020,dom,74,24
1176,2,Argentina,11,2020,qua,72,8
1177,2,Argentina,11,2020,qui,67,6
1178,2,Argentina,11,2020,sab,46,8
1179,2,Argentina,11,2020,seg,90,17
1180,2,Argentina,11,2020,sex,68,12
1181,2,Argentina,11,2020,ter,83,9
1182,2,Argentina,12,2020,dom,20,10
1183,2,Argentina,12,2020,qua,132,37
1184,2,Argentina,12,2020,qui,62,25
1185,2,Argentina,12,2020,sab,34,20
1186,2,Argentina,12,2020,seg,42,26
1187,2,Argentina,12,2020,sex,30,14
1188,2,Argentina,12,2020,ter,46,24
1189,2,Armenia,10,2021,qua,9,5
1190,2,Armenia,10,2021,sab,1,1
1191,2,Armenia,10,2021,ter,1,1
1192,2,Australia,02,2021,sab,1,1
1193,2,Australia,02,2021,sex,1,1
1194,2,Australia,06,2020,sex,1,1
1195,2,Australia,06,2021,qua,1,1
1196,2,Australia,07,2020,sex,1,1
1197,2,Australia,08,2020,seg,1,1
1198,2,Australia,10,2021,sab,2,1
1199,2,Australia,11,2020,qui,1,1
1200,2,Australia,11,2020,sex,1,1
1201,2,Austria,02,2021,dom,2,2
1202,2,Austria,02,2021,sab,1,1
1203,2,Austria,02,2021,seg,1,1
1204,2,Austria,02,2021,ter,1,1
1205,2,Austria,03,2021,dom,1,1
1206,2,Austria,03,2021,sab,1,1
1207,2,Austria,03,2021,ter,2,2
1208,2,Austria,04,2021,sex,2,2
1209,2,Austria,04,2021,ter,1,1
1210,2,Austria,05,2021,ter,1,1
1211,2,Austria,06,2021,sab,1,1
1212,2,Austria,07,2020,ter,4,1
1213,2,Austria,09,2021,ter,1,1
1214,2,Austria,10,2021,qui,2,2
1215,2,Austria,10,2021,seg,11,1
1216,2,Austria,10,2021,ter,5,3
1217,2,Austria,11,2020,dom,1,1
1218,2,Austria,12,2020,dom,1,1
1219,2,Austria,12,2020,seg,1,1
1220,2,Austria,12,2020,ter,2,2
1221,2,Bahamas,11,2020,sab,1,1
1222,2,Bahrain,10,2021,qua,1,1
1223,2,Bahrain,10,2021,sab,1,1
1224,2,Bangladesh,03,2021,qua,15,1
1225,2,Bangladesh,09,2021,qua,10,3
1226,2,Bangladesh,09,2021,qui,1,1
1227,2,Bangladesh,09,2021,seg,1,1
1228,2,Bangladesh,09,2021,sex,3,1
1229,2,Bangladesh,09,2021,ter,4,2
1230,2,Belarus,03,2021,seg,3,1
1231,2,Belgium,01,2021,dom,6,4
1232,2,Belgium,01,2021,qua,19,9
1233,2,Belgium,01,2021,qui,8,7
1234,2,Belgium,01,2021,sab,11,9
1235,2,Belgium,01,2021,seg,11,8
1236,2,Belgium,01,2021,sex,8,6
1237,2,Belgium,01,2021,ter,17,10
1238,2,Belgium,02,2021,dom,6,4
1239,2,Belgium,02,2021,qua,6,4
1240,2,Belgium,02,2021,qui,13,11
1241,2,Belgium,02,2021,sab,7,7
1242,2,Belgium,02,2021,seg,7,6
1243,2,Belgium,02,2021,sex,4,4
1244,2,Belgium,02,2021,ter,9,5
1245,2,Belgium,03,2021,dom,7,5
1246,2,Belgium,03,2021,qua,1,1
1247,2,Belgium,03,2021,qui,12,10
1248,2,Belgium,03,2021,sab,4,4
1249,2,Belgium,03,2021,seg,8,8
1250,2,Belgium,03,2021,sex,4,4
1251,2,Belgium,03,2021,ter,20,6
1252,2,Belgium,04,2021,dom,6,4
1253,2,Belgium,04,2021,qua,11,6
1254,2,Belgium,04,2021,qui,5,4
1255,2,Belgium,04,2021,sab,4,4
1256,2,Belgium,04,2021,seg,7,6
1257,2,Belgium,04,2021,sex,4,4
1258,2,Belgium,04,2021,ter,3,3
1259,2,Belgium,05,2020,dom,3,2
1260,2,Belgium,05,2020,qui,1,1
1261,2,Belgium,05,2020,sab,2,2
1262,2,Belgium,05,2020,seg,2,2
1263,2,Belgium,05,2020,sex,3,3
1264,2,Belgium,05,2020,ter,1,1
1265,2,Belgium,05,2021,dom,18,9
1266,2,Belgium,05,2021,qua,20,12
1267,2,Belgium,05,2021,qui,16,10
1268,2,Belgium,05,2021,sab,24,13
1269,2,Belgium,05,2021,seg,11,9
1270,2,Belgium,05,2021,sex,116,6
1271,2,Belgium,05,2021,ter,15,4
1272,2,Belgium,06,2020,dom,1,1
1273,2,Belgium,06,2020,qua,3,1
1274,2,Belgium,06,2020,qui,2,1
1275,2,Belgium,06,2020,sab,5,4
1276,2,Belgium,06,2020,seg,6,5
1277,2,Belgium,06,2020,sex,3,2
1278,2,Belgium,06,2020,ter,5,4
1279,2,Belgium,06,2021,dom,21,8
1280,2,Belgium,06,2021,qua,15,13
1281,2,Belgium,06,2021,qui,13,10
1282,2,Belgium,06,2021,sab,30,12
1283,2,Belgium,06,2021,seg,61,17
1284,2,Belgium,06,2021,sex,25,10
1285,2,Belgium,06,2021,ter,65,15
1286,2,Belgium,07,2020,dom,18,10
1287,2,Belgium,07,2020,qua,18,7
1288,2,Belgium,07,2020,qui,14,8
1289,2,Belgium,07,2020,sab,6,4
1290,2,Belgium,07,2020,seg,16,9
1291,2,Belgium,07,2020,sex,10,5
1292,2,Belgium,07,2020,ter,8,4
1293,2,Belgium,07,2021,dom,2,2
1294,2,Belgium,07,2021,qua,9,8
1295,2,Belgium,07,2021,qui,15,12
1296,2,Belgium,07,2021,sab,9,5
1297,2,Belgium,07,2021,seg,5,5
1298,2,Belgium,07,2021,sex,3,3
1299,2,Belgium,07,2021,ter,10,8
1300,2,Belgium,08,2020,dom,10,6
1301,2,Belgium,08,2020,qua,11,7
1302,2,Belgium,08,2020,qui,14,8
1303,2,Belgium,08,2020,sab,11,8
1304,2,Belgium,08,2020,seg,35,9
1305,2,Belgium,08,2020,sex,8,6
1306,2,Belgium,08,2020,ter,14,8
1307,2,Belgium,08,2021,dom,20,11
1308,2,Belgium,08,2021,qua,19,16
1309,2,Belgium,08,2021,qui,10,9
1310,2,Belgium,08,2021,sab,13,12
1311,2,Belgium,08,2021,seg,26,18
1312,2,Belgium,08,2021,sex,15,11
1313,2,Belgium,08,2021,ter,12,10
1314,2,Belgium,09,2020,dom,9,7
1315,2,Belgium,09,2020,qua,5,4
1316,2,Belgium,09,2020,qui,10,6
1317,2,Belgium,09,2020,sab,2,2
1318,2,Belgium,09,2020,seg,6,4
1319,2,Belgium,09,2020,sex,9,8
1320,2,Belgium,09,2020,ter,6,6
1321,2,Belgium,09,2021,dom,8,6
1322,2,Belgium,09,2021,qua,21,16
1323,2,Belgium,09,2021,qui,20,15
1324,2,Belgium,09,2021,sab,7,6
1325,2,Belgium,09,2021,seg,18,14
1326,2,Belgium,09,2021,sex,18,14
1327,2,Belgium,09,2021,ter,15,12
1328,2,Belgium,10,2020,dom,6,6
1329,2,Belgium,10,2020,qua,14,13
1330,2,Belgium,10,2020,qui,18,13
1331,2,Belgium,10,2020,sab,6,4
1332,2,Belgium,10,2020,seg,8,4
1333,2,Belgium,10,2020,sex,10,9
1334,2,Belgium,10,2020,ter,8,5
1335,2,Belgium,10,2021,dom,14,12
1336,2,Belgium,10,2021,qua,31,14
1337,2,Belgium,10,2021,qui,13,11
1338,2,Belgium,10,2021,sab,30,17
